t,mag
110912.541,1.009
110912.561,1.008
110912.581,1.009
110912.601,1.008
110912.621,1.008
110912.641,1.009
110912.661,1.009
110912.681,1.010
110912.701,1.010
110912.721,1.007
110912.741,1.011
110912.761,1.007
110912.781,1.009
110912.801,1.009
110912.821,1.010
110912.841,1.009
110912.861,1.010
110912.881,1.009
110912.901,1.007
110912.921,1.010
110912.941,1.008
110912.961,1.008
110912.981,1.011
110913.001,1.010
110913.021,1.010
110913.041,1.010
110913.061,1.009
110913.081,1.009
110913.101,1.011
110932.006,0.870
110932.026,0.815
110932.046,0.963
110932.066,0.894
110932.086,1.022
110932.106,0.997
110932.126,1.057
110932.146,1.037
110932.166,0.997
110932.186,0.993
110932.206,1.009
110932.226,1.026
110932.246,1.063
110932.266,1.032
110932.286,0.983
110932.306,0.981
110932.326,1.019
110932.346,1.018
110932.366,1.007
110932.386,1.004
110932.406,1.005
110932.426,1.053
110932.446,1.062
110932.466,1.072
110932.486,1.040
110932.506,0.933
110932.526,1.021
110932.546,0.963
110932.566,1.000
110932.586,0.972
110932.606,1.035
110932.626,1.056
110932.646,1.007
110932.666,0.925
110932.686,1.035
110932.706,0.996
110932.726,1.013
110932.746,0.968
110932.766,0.928
110932.786,0.989
110932.806,1.019
110932.826,1.081
110932.846,1.057
110932.866,0.932
110932.886,0.953
110932.906,1.020
110932.926,1.082
110932.946,1.054
110932.966,0.892
110932.986,0.912
110933.006,1.056
110933.026,1.075
110933.046,0.973
110933.066,0.995
110933.086,0.876
110933.106,1.084
110933.126,1.101
110933.146,1.017
110933.166,0.905
110933.186,0.966
110933.206,1.036
110933.226,0.998
110933.246,0.983
110933.266,1.016
110933.286,1.073
110933.306,1.045
110933.326,0.986
110933.346,0.981
110933.366,1.022
110933.386,0.921
110933.406,1.083
110933.426,1.070
110933.446,1.086
110933.466,1.088
110933.486,1.002
110933.506,1.027
110933.526,0.960
110933.546,1.024
110933.566,1.023
110933.586,0.956
110933.606,1.017
110933.626,1.024
110933.646,0.772
110933.666,1.057
110933.686,1.023
110933.706,1.039
110933.726,1.035
110933.746,1.019
110933.766,0.985
110933.786,0.997
110933.806,1.000
110933.826,1.009
110933.846,1.010
110933.866,1.078
110933.886,0.814
110933.906,1.014
110933.926,1.130
110933.946,1.074
110933.966,1.043
110933.986,1.175
110934.006,0.980
110934.026,0.973
110934.046,0.977
110934.066,0.972
110934.086,0.998
110934.106,1.100
110934.126,1.041
110934.146,0.998
110934.166,1.014
110934.186,0.976
110934.206,0.966
110934.226,1.052
110934.246,1.031
110934.266,0.994
110934.286,0.996
110934.306,0.998
110934.326,0.984
110934.346,1.008
110934.366,1.030
110934.386,1.003
110934.406,1.003
110934.426,0.964
110934.446,1.026
110934.466,1.247
110934.486,1.088
110934.506,0.997
110934.526,0.975
110934.546,0.978
110934.566,1.029
110934.586,1.009
110934.606,1.001
110934.626,0.999
110934.646,1.028
110934.666,0.982
110934.686,0.953
110934.706,1.037
110934.726,1.069
110934.746,1.058
110934.766,1.004
110934.786,1.087
110934.806,0.910
110934.826,1.167
110934.846,1.206
110934.866,1.273
110934.886,0.651
110934.906,0.890
110934.926,1.178
110934.946,0.966
110934.966,0.942
110934.986,0.912
110935.006,1.085
110935.026,1.003
110935.046,0.929
110935.066,0.927
110935.086,0.790
110935.106,1.076
110935.126,0.990
110935.146,0.955
110935.166,1.067
110935.186,1.044
110935.206,1.048
110935.226,1.001
110935.246,1.011
110935.266,1.007
110935.286,1.003
110935.306,1.002
110935.326,1.003
110935.346,1.004
110935.366,1.005
110935.386,1.001
110935.406,1.004
110935.426,1.003
110935.446,1.004
110935.466,0.999
110935.486,1.000
110935.506,1.003
110935.526,1.059
110935.546,1.074
110935.566,1.081
110935.586,1.052
110935.606,1.010
110935.626,1.055
110935.646,0.990
110935.666,1.025
110935.686,1.020
110935.706,0.992
110935.726,0.997
110935.746,0.997
110935.766,0.998
110935.786,0.996
110935.806,1.000
110935.826,0.997
110935.846,0.999
110935.866,0.999
110935.886,0.997
110935.906,0.997
110935.926,0.996
110935.946,0.998
110935.966,0.997
110935.986,0.997
110936.006,0.998
110936.026,0.997
110936.046,0.997
110936.066,0.995
110936.086,0.998
110936.106,0.995
110936.126,0.997
110936.146,0.996
110936.166,0.996
110936.186,0.996
110936.206,0.996
110936.226,0.997
110936.246,0.994
110936.266,0.997
110936.286,0.996
110936.306,0.997
110936.326,0.995
110936.346,0.996
110936.366,0.994
110936.386,0.995
110936.406,0.998
110936.426,0.997
110936.446,0.996
110936.466,0.996
110936.486,0.995
110936.506,0.994
110936.526,0.993
110936.546,0.997
110936.566,0.994
110936.586,0.997
110936.606,0.995
110936.626,0.995
110936.646,0.994
110936.666,0.997
110936.686,0.995
110936.706,0.994
110936.726,0.996
110936.746,0.994
110936.766,0.994
110936.786,0.993
110936.806,0.995
110936.826,0.995
110936.846,0.997
110936.866,0.994
110936.886,0.995
110936.906,0.995
110936.926,0.997
110936.946,0.992
110936.966,0.995
110936.986,0.994
110937.006,0.994
110937.026,0.995
110937.046,0.995
110937.066,0.995
110937.086,0.985
110937.106,1.018
110937.126,0.985
110937.146,0.998
110937.166,0.981
110937.186,0.998
110937.206,0.982
110937.226,0.983
110937.246,0.992
110937.266,0.999
110937.286,1.001
110937.306,0.991
110937.326,0.995
110937.346,0.997
110937.366,0.984
110937.386,0.982
110937.406,0.994
110937.426,0.988
110937.446,0.989
110937.466,0.996
110937.486,0.998
110937.506,0.986
110937.526,1.001
110937.546,0.999
110937.566,0.997
110937.586,1.016
110937.606,0.991
110937.626,0.986
110937.646,0.986
110937.666,1.001
110937.686,0.996
110937.706,0.992
110937.726,0.998
110937.746,0.997
110937.766,0.993
110937.786,0.997
110937.806,0.996
110937.826,0.996
110937.846,0.998
110937.866,0.996
110937.886,0.994
110937.906,0.988
110937.926,0.991
110937.946,0.994
110937.966,1.001
110937.986,0.995
110938.006,0.993
110938.026,0.990
110938.046,1.005
110938.066,0.995
110938.086,0.995
110938.106,0.999
110938.126,1.000
110938.146,0.999
110938.166,0.996
110938.186,0.993
110938.206,0.993
110938.226,0.997
110938.246,0.989
110938.266,0.998
110938.286,0.997
110938.306,1.000
110938.326,0.995
110938.346,0.996
110938.366,0.998
110938.386,0.999
110938.406,0.996
110938.426,0.990
110938.446,0.993
110938.466,0.993
110938.486,0.993
110938.506,0.996
110938.526,0.992
110938.546,1.001
110938.566,0.996
110938.586,0.995
110938.606,0.989
110938.626,0.997
110938.646,0.995
110938.666,0.993
110938.686,0.991
110938.706,0.992
110938.726,0.995
110938.746,0.993
110938.766,1.002
110938.786,0.993
110938.806,1.001
110938.826,0.988
110938.846,0.993
110938.866,0.995
110938.886,0.995
110938.906,0.997
110938.926,0.985
110938.946,0.999
110938.966,0.981
110938.986,1.003
110939.006,0.989
110939.026,0.975
110939.046,0.975
110939.066,1.014
110939.086,1.012
110939.106,1.013
110939.126,0.995
110939.146,1.006
110939.166,0.990
110939.186,1.001
110939.206,1.024
110939.226,0.993
110939.246,0.993
110939.266,0.985
110939.286,1.002
110939.306,1.001
110939.326,0.992
110939.346,0.984
110939.366,0.986
110939.386,1.008
110939.406,1.006
110939.426,0.986
110939.446,0.994
110939.466,0.985
110939.486,0.998
110939.506,0.998
110939.526,0.998
110939.546,0.991
110939.566,0.986
110939.586,0.998
110939.606,0.980
110939.626,0.991
110939.646,0.997
110939.666,1.005
110939.686,0.994
110939.706,0.994
110939.726,1.001
110939.746,1.009
110939.766,1.004
110939.786,0.998
110939.806,0.988
110939.826,0.999
110939.846,0.984
110939.866,0.994
110939.886,0.997
110939.906,1.003
110939.926,0.995
110939.946,1.000
110939.966,0.995
110939.986,0.994
110940.006,0.996
110940.026,1.003
110940.046,0.998
110940.066,0.993
110940.086,0.995
110940.106,0.988
110940.126,0.989
110940.146,0.995
110940.166,0.997
110940.186,0.995
110940.206,0.986
110940.226,0.992
110940.246,0.993
110940.266,0.994
110940.286,0.991
110940.306,0.997
110940.326,0.997
110940.346,0.992
110940.366,0.990
110940.386,0.996
110940.406,1.000
110940.426,0.997
110940.446,0.999
110940.466,0.993
110940.486,0.995
110940.506,0.996
110940.526,0.991
110940.546,0.989
110940.566,0.997
110940.586,0.994
110940.606,0.985
110940.626,0.994
110940.646,0.999
110940.666,0.995
110940.686,0.991
110940.706,0.988
110940.726,0.977
110940.746,0.995
110940.766,0.979
110940.786,0.995
110940.806,0.996
110940.826,0.993
110940.846,0.986
110940.866,1.004
110940.886,0.994
110940.906,0.993
110940.926,0.997
110940.946,0.995
110940.966,0.992
110940.986,1.007
110941.006,0.999
110941.026,1.006
110941.046,0.991
110941.066,1.001
110941.086,0.987
110941.106,0.994
110941.126,0.989
110941.146,0.987
110941.166,0.993
110941.186,1.000
110941.206,0.993
110941.226,0.991
110941.246,0.995
110941.266,1.004
110941.286,1.000
110941.306,1.004
110941.326,0.991
110941.346,0.996
110941.366,0.992
110941.386,0.997
110941.406,0.991
110941.426,0.999
110941.446,0.997
110941.466,1.001
110941.486,0.990
110941.506,0.995
110941.526,0.994
110941.546,0.983
110941.566,0.990
110941.586,0.992
110941.606,1.000
110941.626,0.995
110941.646,0.997
110941.666,1.000
110941.686,0.994
110941.706,1.006
110941.726,0.994
110941.746,0.996
110941.766,0.997
110941.786,0.994
110941.806,0.993
110941.826,0.992
110941.846,0.999
110941.866,0.994
110941.886,0.998
110941.906,0.995
110941.926,1.004
110941.946,0.989
110941.966,0.996
110941.986,0.999
110942.006,0.997
110942.026,0.990
110942.046,0.994
110942.066,0.996
110942.086,0.993
110942.106,0.994
110942.126,0.997
110942.146,0.989
110942.166,0.995
110942.186,0.992
110942.206,1.001
110942.226,0.993
110942.246,0.997
110942.266,0.992
110942.286,0.996
110942.306,0.993
110942.326,0.992
110942.346,1.000
110942.366,0.994
110942.386,0.995
110942.406,0.994
110942.426,0.996
110942.446,0.993
110942.466,0.995
110942.486,0.996
110942.506,0.993
110942.526,1.001
110942.546,1.000
110942.566,0.995
110942.586,0.984
110942.606,0.993
110942.626,1.010
110942.646,0.984
110942.666,1.004
110942.686,0.990
110942.706,1.000
110942.726,0.999
110942.746,0.992
110942.766,1.001
110942.786,0.995
110942.806,0.981
110942.826,0.996
110942.846,1.007
110942.866,1.000
110942.886,0.997
110942.906,0.989
110942.926,0.996
110942.946,0.990
110942.966,0.998
110942.986,0.998
110943.006,1.023
110943.026,1.002
110943.046,1.012
110943.066,0.987
110943.086,0.992
110943.106,0.991
110943.126,1.002
110943.146,0.984
110943.166,0.995
110943.186,0.995
110943.206,0.999
110943.226,0.990
110943.246,0.994
110943.266,0.992
110943.286,0.996
110943.306,0.987
110943.326,1.001
110943.346,0.992
110943.366,0.982
110943.386,0.990
110943.406,0.988
110943.426,0.996
110943.446,0.987
110943.466,0.997
110943.486,0.985
110943.506,0.993
110943.526,0.989
110943.546,0.994
110943.566,0.981
110943.586,0.990
110943.606,0.983
110943.626,0.988
110943.646,0.994
110943.666,0.998
110943.686,0.976
110943.706,0.990
110943.726,0.990
110943.746,1.003
110943.766,0.978
110943.786,1.009
110943.806,1.001
110943.826,0.988
110943.846,0.993
110943.866,0.998
110943.886,0.995
110943.906,0.996
110943.926,0.992
110943.946,0.992
110943.966,0.997
110943.986,1.000
110944.006,1.000
110944.026,0.990
110944.046,0.992
110944.066,0.998
110944.086,0.993
110944.106,0.994
110944.126,0.997
110944.146,0.994
110944.166,0.987
110944.186,0.999
110944.206,0.999
110944.226,0.990
110944.246,0.996
110944.266,0.994
110944.286,0.991
110944.306,0.992
110944.326,0.997
110944.346,0.995
110944.366,0.994
110944.386,0.994
110944.406,0.999
110944.426,0.992
110944.446,0.997
110944.466,0.994
110944.486,0.996
110944.506,0.983
110944.526,0.998
110944.546,0.992
110944.566,0.997
110944.586,0.987
110944.606,1.007
110944.626,0.987
110944.646,1.008
110944.666,1.002
110944.686,1.004
110944.706,0.983
110944.726,0.999
110944.746,0.990
110944.766,0.993
110944.786,0.984
110944.806,0.997
110944.826,1.000
110944.846,0.995
110944.866,0.996
110944.886,0.992
110944.906,0.997
110944.926,0.986
110944.946,0.987
110944.966,0.992
110944.986,0.995
110945.006,1.005
110945.026,1.000
110945.046,0.999
110945.066,0.981
110945.086,0.985
110945.106,0.998
110945.126,1.001
110945.146,0.997
110945.166,0.997
110945.186,1.000
110945.206,0.988
110945.226,0.979
110945.246,0.995
110945.266,1.001
110945.286,1.007
110945.306,0.995
110945.326,0.997
110945.346,0.995
110945.366,0.993
110945.386,0.993
110945.406,0.990
110945.426,0.999
110945.446,0.996
110945.466,0.995
110945.486,0.989
110945.506,0.998
110945.526,0.990
110945.546,1.003
110945.566,1.000
110945.586,1.005
110945.606,0.977
110945.626,0.993
110945.646,0.990
110945.666,0.994
110945.686,0.990
110945.706,0.992
110945.726,0.985
110945.746,0.997
110945.766,1.004
110945.786,1.005
110945.806,0.996
110945.826,1.006
110945.846,0.997
110945.866,1.005
110945.886,0.999
110945.906,1.000
110945.926,0.988
110945.946,0.999
110945.966,0.985
110945.986,0.992
110946.006,0.995
110946.026,0.998
110946.046,0.989
110946.066,0.979
110946.086,0.989
110946.106,0.994
110946.126,0.997
110946.146,0.989
110946.166,0.995
110946.186,1.003
110946.206,0.991
110946.226,0.997
110946.246,0.992
110946.266,0.992
110946.286,0.991
110946.306,0.998
110946.326,0.998
110946.346,0.992
110946.366,0.992
110946.386,0.991
110946.406,1.008
110946.426,0.995
110946.446,0.996
110946.466,0.993
110946.486,1.001
110946.506,0.987
110946.526,1.002
110946.546,0.999
110946.566,1.001
110946.586,0.993
110946.606,1.006
110946.626,1.000
110946.646,1.005
110946.666,0.987
110946.686,0.999
110946.706,0.996
110946.726,1.010
110946.746,0.993
110946.766,1.001
110946.786,0.985
110946.806,1.001
110946.826,0.968
110946.846,0.975
110946.866,0.996
110946.886,0.999
110946.906,0.997
110946.926,1.037
110946.946,1.020
110946.966,1.024
110946.986,0.986
110947.006,1.003
110947.026,0.982
110947.046,0.992
110947.066,0.972
110947.086,0.996
110947.106,0.985
110947.126,0.997
110947.146,0.998
110947.166,1.001
110947.186,0.994
110947.206,0.997
110947.226,0.997
110947.246,0.976
110947.266,0.993
110947.286,0.998
110947.306,1.001
110947.326,0.990
110947.346,0.989
110947.366,1.002
110947.386,0.999
110947.406,0.997
110947.426,0.995
110947.446,0.987
110947.466,0.997
110947.486,0.990
110947.506,0.992
110947.526,0.992
110947.546,0.999
110947.566,1.007
110947.586,0.991
110947.606,0.999
110947.626,0.996
110947.646,0.997
110947.666,0.990
110947.686,0.992
110947.706,0.995
110947.726,0.999
110947.746,0.999
110947.766,0.998
110947.786,0.992
110947.806,0.995
110947.826,0.990
110947.846,0.988
110947.866,0.989
110947.886,0.998
110947.906,0.994
110947.926,0.996
110947.946,0.994
110947.966,0.997
110947.986,0.994
110948.006,0.995
110948.026,0.994
110948.046,0.996
110948.066,0.995
110948.086,0.996
110948.106,0.996
110948.126,0.993
110948.146,0.990
110948.166,0.996
110948.186,0.997
110948.206,0.995
110948.226,0.994
110948.246,0.991
110948.266,0.995
110948.286,0.993
110948.306,0.995
110948.326,0.994
110948.346,0.992
110948.366,0.994
110948.386,0.994
110948.406,0.997
110948.426,0.997
110948.446,0.997
110948.466,0.997
110948.486,0.994
110948.506,0.993
110948.526,0.993
110948.546,0.995
110948.566,0.995
110948.586,0.997
110948.606,0.995
110948.626,0.995
110948.646,0.993
110948.666,0.995
110948.686,0.995
110948.706,0.997
110948.726,0.997
110948.746,0.994
110948.766,0.995
110948.786,0.994
110948.806,0.994
110948.826,0.993
110948.846,0.993
110948.866,0.995
110948.886,0.995
110948.906,0.996
110948.926,0.995
110948.946,0.993
110948.966,0.993
110948.986,0.995
110949.006,0.992
110949.026,0.995
110949.046,0.996
110949.066,0.995
110949.086,0.996
110949.106,0.993
110949.126,0.993
110949.146,0.995
110949.166,0.995
110949.186,0.994
110949.206,0.994
110949.226,0.995
110949.246,0.992
110949.266,0.993
110949.286,0.993
110949.306,0.995
110949.326,0.995
110949.346,0.995
110949.366,0.996
110949.386,0.994
110949.406,0.997
110949.426,0.996
110949.446,0.995
110949.466,0.993
110949.486,0.996
110949.506,0.994
110949.526,1.002
110949.546,1.001
110949.566,0.999
110949.586,0.986
110949.606,0.996
110949.626,0.992
110949.646,0.994
110949.666,0.991
110949.686,0.998
110949.706,0.992
110949.726,1.001
110949.746,0.994
110949.766,1.001
110949.786,0.987
110949.806,1.001
110949.826,0.998
110949.846,0.990
110949.866,0.991
110949.886,1.006
110949.906,0.991
110949.926,0.995
110949.946,0.997
110949.966,0.994
110949.986,0.982
110950.006,0.996
110950.026,0.987
110950.046,0.993
110950.066,0.993
110950.086,0.999
110950.106,0.991
110950.126,0.997
110950.146,0.998
110950.166,0.990
110950.186,0.996
110950.206,0.989
110950.226,0.998
110950.246,0.996
110950.266,0.992
110950.286,0.989
110950.306,0.997
110950.326,0.991
110950.346,0.994
110950.366,0.992
110950.386,0.996
110950.406,0.991
110950.426,0.995
110950.446,0.996
110950.466,0.998
110950.486,0.994
110950.506,0.997
110950.526,0.991
110950.546,0.999
110950.566,0.998
110950.586,0.997
110950.606,0.998
110950.626,0.994
110950.646,0.994
110950.666,1.004
110950.686,0.993
110950.706,0.998
110950.726,0.996
110950.746,1.002
110950.766,0.992
110950.786,0.997
110950.806,0.996
110950.826,0.995
110950.846,0.993
110950.866,0.985
110950.886,0.988
110950.906,0.998
110950.926,0.997
110950.946,0.988
110950.966,0.990
110950.986,1.005
110951.006,0.993
110951.026,0.994
110951.046,0.996
110951.066,0.981
110951.086,0.983
110951.106,0.999
110951.126,0.988
110951.146,0.988
110951.166,1.005
110951.186,0.999
110951.206,0.997
110951.226,1.002
110951.246,0.996
110951.266,0.995
110951.286,1.003
110951.306,0.994
110951.326,0.986
110951.346,0.994
110951.366,0.993
110951.386,0.996
110951.406,0.988
110951.426,0.991
110951.446,0.995
110951.466,0.994
110951.486,0.994
110951.506,0.994
110951.526,0.997
110951.546,0.998
110951.566,0.994
110951.586,0.995
110951.606,0.995
110951.626,0.998
110951.646,0.983
110951.666,0.998
110951.686,1.001
110951.706,1.007
110951.726,1.000
110951.746,1.004
110951.766,0.997
110951.786,0.986
110951.806,0.991
110951.826,0.982
110951.846,0.989
110951.866,0.998
110951.886,1.005
110951.906,0.990
110951.926,0.997
110951.946,0.994
110951.966,0.998
110951.986,0.988
110952.006,1.028
110952.026,0.992
110952.046,0.983
110952.066,0.973
110952.086,0.990
110952.106,0.988
110952.126,0.986
110952.146,0.996
110952.166,0.994
110952.186,0.995
110952.206,0.995
110952.226,0.999
110952.246,0.994
110952.266,0.996
110952.286,1.000
110952.306,0.995
110952.326,1.002
110952.346,0.996
110952.366,0.989
110952.386,0.992
110952.406,1.003
110952.426,0.984
110952.446,0.998
110952.466,1.002
110952.486,0.994
110952.506,0.987
110952.526,1.007
110952.546,0.994
110952.566,0.994
110952.586,0.995
110952.606,1.006
110952.626,0.990
110952.646,1.002
110952.666,0.990
110952.686,0.981
110952.706,0.978
110952.726,1.000
110952.746,0.993
110952.766,0.999
110952.786,0.987
110952.806,1.007
110952.826,0.991
110952.846,1.006
110952.866,1.009
110952.886,0.995
110952.906,0.996
110952.926,1.000
110952.946,0.988
110952.966,0.991
110952.986,0.986
110953.006,0.973
110953.026,0.996
110953.046,1.000
110953.066,0.998
110953.086,0.992
110953.106,0.993
110953.126,1.006
110953.146,0.997
110953.166,0.998
110953.186,0.995
110953.206,0.993
110953.226,0.989
110953.246,0.997
110953.266,1.004
